id,film,date,score,review,is_english
157655,Captain Marvel,2019-06-16,2,Not Marvel's best work. It's an okay origins story saved by the cast. The CGI is not the best. Production on the film seemed off but it was still a decent film. ,True
185220,Captain Marvel,2019-03-09,1,This movie is trash. Disney has ruined Marvel.,True
96976,Captain Marvel,2019-03-31,2,.2 hour long borefest. No character journey. Goose and Nick Fury are the best part of this snoozefest.,True
100436,Captain Marvel,2019-03-09,5,A great addition to the MCU!,True
111700,Captain Marvel,2019-03-25,1,".By far the worst MCU movie.  Also\, I made this review once before but it somehow is no longer posted so I'm reposting.",True
153199,Captain Marvel,2020-01-04,1,"Marvel uses it's normal\, textbook style material to tell Captain Marvel's story\, but for some reason makes it extremely boring and unflavorful unlike the other textbook films.",True
148563,Captain Marvel,2019-03-11,5,Just saw the movie and I loved it!,True
177362,Captain Marvel,2019-03-29,2,The movie was okay at best. The writing wasn't great and most of the actors were great. The visuals were stunning.,True
147657,Captain Marvel,2019-03-09,4,I would highly recommend watching it. If you’re into Marvel movies you will like it. Do not let the haters and trolls deter you. A lot of the negative reviewers have not even watched it.,True
169658,Captain Marvel,2019-03-09,3,"Started a little slow or weird\, then got funny/better when Earth action happened. Loved the funny parts about being in the 90's. Brie Larson was good delivering funny lines.\n\nI was a bit surprised by the plot twist\, and of course understood the noise that had been made about negative reviews. Not sure why the decision to make a woman-empowerment movie had to also engage in so much self-loathing of men generally\, white men & powerful specifically. The political overtones are too obvious and can reasonably cause discontent amongst movie viewers\, including easily accusing US of being the Krees...if your comic book action movie becomes a political movie\, don't be surprised some don't like it.\n\nIt also turned out to be a \""White Savior\"" movie in the end\, which takes away from the film's merits. We get it\, the message is clear: Men are horrible\, Women are amazing. Especially white women.\n\nThe message was a bit forced\, especially the lines the teen girl says \""If you don't go to space\, what message are you sending me?\"" I took my 2 early teen daughters and they liked it\, clearly understood the woman empowerment message. They didn't mention the refugee/power/horrible male message.",True
199262,Captain Marvel,2019-09-03,0,"Wow\, MCU is taking the plunge into nonsensical propagandism. They really need to catch themselves before becoming irrelevant again. ",True
199392,Captain Marvel,2019-09-06,0,"wow\, this movied was poorly made.",True
157536,Captain Marvel,2019-03-19,2,Nothing new to see. Plain boring except Fury and the cat. Jokes are lame and she tries very hard but the character never grasps you like other superhero movies marvel,True
165831,Captain Marvel,2019-04-21,1,Ruins a lot of what is special in the MCU while giving us a hilariously overpowered character that I didn't care for in the slightest.,True
191877,Captain Marvel,2019-03-09,4,Very enjoyable. Brie Larson was great in the role. They finally have perfected that de-aging CGI as Samuel L. Jackson looking 20 years younger did not bother me in the slightest through the entire movie. Answered some of the many questions about the Marvel universe while providing  a great nostalgia trip through the 90's. Go see it.,True
136765,Captain Marvel,2019-03-09,4,"I’m not particularly a fan of the Carol Danvers character\, and this movie didn’t really change my mind. Typically with the comics\, I find the characters surrounding CD much more interesting and entertaining\, and this movie mirrors that. She has a couple choice moments\, though\, and there’s Nick Fury\, Maria Rambeau\, Lt. Trouble\, Goose and Annette Bening. There were some really fun sequences\, but at times the pacing dragged. Overall\, I’d put it just ahead of Thor 2 or Iron Man 3.",True
102183,Captain Marvel,2019-03-09,5,Amazingly fun superhero movie that was a great first outing for a character I've not know before. Loved it.,True
131385,Captain Marvel,2019-05-04,3,"I enjoyed Captain Marvel\, I did not take the controversy surrounding Brie Larson into account when watching this and I feel that is unfair to punish this film due to that\, although it does bug me when people unnecessarily drag politics into movies but I truly shut any opinions on this subject when I was sitting in the screening. I felt this movie was a weaker feature compared to most MCU films but it still had enough action and humour to have a good time watching. Brie Larson is fine as captain marvel but I do agree with others that her performance at times is flat and she appear to show no emotion at times in this movie even though character states she shows too much\, I do think Larson is a good actor and will do well with this character in the future. Sam Jackson is great once again as Nick Fury and the CG to make him younger was phenomenal and was unnoticeable most of the time. I did really enjoy this movie and fell it is another well done movie in this much beloved franchise.",True
154469,Captain Marvel,2019-03-09,2,Movie is bland and uninteresting. Brie Larson's acting is bland. Seeing this movie is not necessary for Avengers End Game. Not recommended.,True
129280,Captain Marvel,2019-03-09,4,I always enjoy an origin story and this was no exception. I found the pacing to be good and there were some really great comedic moments. A really solid addition to the MCU.,True
200256,Captain Marvel,2019-03-12,0,Zero character development.  Relies to much on special effects.  Did capt marvel have any other expressions? Not good.,True
120034,Captain Marvel,2019-03-09,1,"fake reviews editing out negative criticisms labelling people who didnt like this as \""trolls\"" or \""incells\"" the amount of animosity this film has garnered is unreal. as for the film itself if this damn site actually lets me post a damn review\, was that it was below average and boring marvel's worst movie imo.",True
157136,Captain Marvel,2019-03-09,2,Not a terrible movie. But not a good movie either. Itâ(TM)s below average. Questionable acting from the lead star. Brie Larson feels like she trying to hard and it doesnâ(TM)t work. The movie left me bored most of the time and waiting for it to end.,True
193365,Captain Marvel,2019-04-09,3,was an okay movie. kind of a dumb story but cool action scenes. but SHAZAM! was a greater movie in my opinion ,True
186397,Captain Marvel,2019-07-31,2,"This movie was boring and not needed in the MCU. Bree Larson's acting is stale and she never know what she wants to be. The character is just not interesting at all. Also\, what is up with the weird use of music? Most of it was forced\, such as No Doubt's I'm just a girl during a fight scene\, hitting you right in the nose instead of trying to be subtle. Overall\, 2/5\, wouldn't recommend. ",True
190770,Captain Marvel,2019-04-28,4,"Underrated movie. Maybe not the best Marvel but definitely better than Spider Man\, Black Panther\, any Iron Man or Hulk and maybe even the 2nd Avengers. Fun to watch and they did a good job with her origins and SHIELD.",True
177143,Captain Marvel,2019-09-15,0,The movie was boring. Brie Larson was awful. Worst MCU movie by a long shot. ,True
186582,Captain Marvel,2019-03-09,4,"This movie was good\, but nothing to write home about. It was very entertaining\, but it struggled to have cohesive pacing. The setting changes a lot\, but unlike infinity war\, whenever it changes setting the tone is much different. ",True
111089,Captain Marvel,2019-03-09,0,Brie Larson not good actor,True
141787,Captain Marvel,2019-04-24,1,It lacks conflict and it's utterly forced and pretencious.,True
104624,Captain Marvel,2019-04-05,5,A pretty great movie,True
